REF_AREA,REF_AREA_LABEL,TIME_PERIOD,PRICE_BASE,PRICE_BASE_LABEL,gdp_basic_prices,real_estate_total,imputed_rent,real_estate_excl_imputed,imputed_share_of_re,re_share_of_gdp,imputed_share_of_gdp,reliable,HPI,HPI_RPI,HPI_RPI_AVG,HPI_YDH,HPI_YDH_AVG,RHP,RPI,imputed_rent_yoy,real_estate_excl_imputed_yoy,HPI_yoy,RPI_yoy
SVN,Slovenia,2011,V,Current prices,32107404000.0,2468012000.0,2040283000.0,427729000.0,0.8266908750848861,0.07686737924996988,0.06354556101763942,True,120.38275,118.606760996741,,119.617143083912,,123.414622650341,101.485889851411,-2.3184188503132086,-4.532022123321,2.7090843162766998,-0.3824275709076175
SVN,Slovenia,2012,V,Current prices,31211174000.0,2333336000.0,1934082000.0,399254000.0,0.8288913384098989,0.07475963576378127,0.0619676145472772,True,112.08225,112.252744635526,,114.66580354516,,112.641722501877,99.8319975168002,-5.20520927734045,-6.657252606206265,-6.89509086642397,-1.6296771275616018
SVN,Slovenia,2013,V,Current prices,30972470000.0,2249840000.0,1845460000.0,404380000.0,0.8202627742417239,0.07263999287108842,0.059583882073338035,True,106.20525,107.504585363438,,108.884765825551,,105.275177462621,98.7762226223778,-4.582122164417024,1.2838944631738292,-5.243470754735913,-1.057551607383922
SVN,Slovenia,2014,V,Current prices,32514520000.0,2527590000.0,2123969999.9999998,403620000.0,0.8403142914792351,0.07773726937995702,0.06532373844054902,True,99.20475,101.175437658601,,100.799964994582,,98.3972038043131,98.0477576952243,15.09163027104352,-0.18794203471982351,-6.591482059502707,-0.7374901649544019
SVN,Slovenia,2015,V,Current prices,33604820000.0,2640073000.0,2223803000.0,416270000.0,0.8423263296128554,0.07856233123700707,0.06617512011669754,True,100.0,100.0,,100.0,,100.0,100.0,4.700301793339845,3.134136068579352,0.8016249221937333,1.991113668141331
SVN,Slovenia,2016,V,Current prices,34952837000.0,2699743000.0,2262244000.0,437499000.0,0.8379479083749823,0.07723959574440266,0.0647227576977514,True,103.25,101.588569924627,,98.8259600501439,,103.73434283178,101.617689838231,1.728615349471152,5.099815023902754,3.2499999999999973,1.6176898382310068
SVN,Slovenia,2017,V,Current prices,37350190000.0,2805310000.0,2321170000.0,484140000.0,0.8274201425154439,0.07510831939543011,0.06214613633826227,True,111.787,104.487313462553,,102.033271262434,,110.603347367894,106.958814304119,2.6047588146990375,10.660824367598565,8.268280871670708,5.256097116939706
SVN,Slovenia,2018,V,Current prices,39945750000.0,2990350000.0,2440030000.0,550320000.0,0.8159680304981022,0.07486027925373788,0.061083594625210444,True,121.54825,106.954658400847,,104.453548928284,,117.884004284086,113.623663637634,5.120693443392765,13.669599702565382,8.73200819415494,6.231229634394264
SVN,Slovenia,2019,V,Current prices,42328530000.0,3053790000.0,2461120000.0,592670000.0,0.8059231315840316,0.07214495754990782,0.05814329011661874,True,129.6875,109.486442901072,,105.728406094933,,124.046600087569,118.446313155369,0.8643336352421871,7.695522605029792,6.696311958419798,4.244405930366124
SVN,Slovenia,2020,V,Current prices,41568620000.0,3066520000.0,2493120000.0,573400000.0,0.8130127962641691,0.07377006982671062,0.05997601075041702,True,135.66125,117.303850779934,,107.138572101658,,130.165040240471,115.736663426334,1.3002210375763879,-3.2513877874702612,4.606265060240955,-2.287660676682002
SVN,Slovenia,2021,V,Current prices,45897639000.0,3250562000.0,2627605000.0,622957000.0,0.8083540630820147,0.07082198716147468,0.05724924107752035,True,151.31625,126.234949281232,,112.212423147837,,140.617651187276,119.923513007649,5.394244962135808,8.642657830484834,11.539772779625723,3.617565477840068
SVN,Slovenia,2022,V,Current prices,49959828000.0,3794181000.0,2984039000.0,810142000.0,0.7864777668751175,0.07594463695911843,0.059728768481748976,True,173.64875,121.832294463423,,117.609245741573,,147.193827750681,142.555285744471,13.564976470968816,30.047820315045826,14.758824647055423,18.87183936596195
SVN,Slovenia,2023,V,Current prices,56995055000.0,4098770999.9999995,3184794000.0,913977000.0,0.777011938456674,0.0719145020563626,0.05587842664596078,True,186.2145,116.254012695907,,116.950231162329,,146.598759598704,160.235458976454,6.7276265491168274,12.8168888910833,7.2363031694728575,12.402327377516208
SWE,Sweden,2010,V,Current prices,3094787000000.0,256087000000.0,110416000000.0,145671000000.0,0.4311659709395635,0.0827478595457458,0.035678061204212116,True,73.9649999999999,81.9567166291328,111.872556556568,85.0871813682728,109.815082737447,77.2397461456644,90.2533609746639,,,,
SWE,Sweden,2011,V,Current prices,3222931000000.0,275367000000.0,114658000000.0,160709000000.0,0.41638250044486086,0.08543993029946964,0.0355756918159278,True,75.8724999999999,82.1786000650694,112.175431882188,83.8058664114587,108.161394065046,78.1332892822404,92.3447782655221,3.8418345167366974,10.32326269470245,2.578922463327249,2.3172735821387347
SWE,Sweden,2012,V,Current prices,3253975000000.0,275591000000.0,110260000000.0,165331000000.0,0.400085634146253,0.08469364392781137,0.03388471023901536,True,76.8249999999999,81.1094994998541,110.716088238787,81.5868898242935,105.297542030069,78.730468895576,94.7257055274295,-3.8357550279963015,2.876005699743023,1.2553955649279969,2.578301996742516
SWE,Sweden,2013,V,Current prices,3333436000000.0,290967000000.0,113152000000.0,177815000000.0,0.38888258805981435,0.08728741154772433,0.033944554507721166,True,80.785,83.404273448777,113.848500552803,84.4559064571314,109.000347715294,82.321441032624,96.8633078136692,2.622891347723555,7.550913016917571,5.154572079401354,2.256623241112443
SWE,Sweden,2014,V,Current prices,3486881000000.0,309368000000.0,117402000000.0,191966000000.0,0.3794897985570583,0.08872341786255396,0.03366963197195431,True,88.4024999999999,89.7166055994146,122.464960125258,90.4839940336303,116.780308519221,89.3155391611546,98.5355551464445,3.7560096153846256,7.9582712369597575,9.429349507953088,1.726399160342651
SWE,Sweden,2015,V,Current prices,3788043000000.0,306275000000.0,91411000000.0,214864000000.0,0.29846053383397275,0.08085309485663178,0.024131457853039155,True,100.0,100.0,136.501999052511,100.0,129.061841010043,100.0,100.0,-22.13846442138976,11.928153943927565,13.118972879726364,1.4862095731627445
SWE,Sweden,2016,V,Current prices,3910818000000.0,322755000000.0,97184000000.0,225571000000.0,0.30110765131446454,0.08252877019590275,0.024850044159559458,True,108.2425,107.304323255113,146.472546312998,105.094824856365,135.637315765905,107.30803741032,100.880989911901,6.315432497183049,4.983152133442559,8.242499999999996,0.8809899119009978
SWE,Sweden,2017,V,Current prices,4100646000000.0,342112000000.0,100765000000.0,241347000000.0,0.2945380460200168,0.08342880609542984,0.024572957529130777,True,115.4275,113.464670851624,154.881543930819,109.286999738926,141.047813847699,112.464534816191,101.742389825761,3.6847629239380897,6.993806828005367,6.637873293761687,0.8538773406290501
SWE,Sweden,2018,V,Current prices,4278918000000.0,369333000000.0,111726000000.0,257607000000.0,0.3025074932378098,0.08631457765724887,0.02611080651697462,True,114.35,111.221087205332,151.819007403215,105.035276608594,135.560461701042,108.692828600565,102.824089717591,10.877784945169445,6.737187534960043,-0.9334863875592903,1.0631752347104007
SWE,Sweden,2019,V,Current prices,4484615000000.0,399682000000.0,118882000000.0,280800000000.0,0.2974414659654425,0.08912292359544799,0.02650885304535618,True,117.1875,111.98879640502,152.8669458077,104.136785809121,134.400852933936,109.149166606669,104.649939535006,6.404954979145416,9.003249135310764,2.481416703104511,1.7757023888368417
SWE,Sweden,2020,V,Current prices,4472395000000.0,399754000000.0,112275000000.0,287479000000.0,0.2808602290408601,0.08938253441388785,0.025103999087737108,True,122.11,114.587656778313,156.414442169827,108.955616764107,140.620124879603,112.767959541999,106.569989343001,-5.557611749465852,2.378561253561262,4.200533333333323,1.834735706992685
SWE,Sweden,2021,V,Current prices,4802076000000.0,400522000000.0,104684000000.0,295838000000.0,0.261368913567794,0.08340601023390717,0.021799738279860627,True,134.4625,124.358965275975,169.752473602724,113.141291039607,146.022233158248,121.514411984297,108.123189187681,-6.761077710977514,2.907690648708261,10.115879125378768,1.4574458102655452
SWE,Sweden,2022,V,Current prices,5158193000000.0,400941000000.0,105205000000.0,295736000000.0,0.26239521525611,0.07772896438733487,0.02039570834204924,True,139.25,126.556260817112,172.751825941467,109.069889932984,140.767607935137,118.026933946884,110.058338994166,0.49768828092162654,-0.034478329355935866,3.5604722506275,1.7897638989596842
SWE,Sweden,2023,V,Current prices,5487968000000.0,476987000000.0,137172000000.0,339815000000.0,0.2875801646585756,0.08691504760960705,0.024995043702878732,True,132.0525,116.110113864546,158.492626527252,98.7611344346539,127.462938303768,104.745647556861,113.766963623304,30.38543795446984,14.904847566748725,-5.168761220825846,3.369689805453624
TUR,Türkiye,2023,V,Current prices,24093827390000.0,1540972300000.0,829964100000.0,711008200000.0,0.5385976762852908,0.06395714035203769,0.0344471671754597,True,1216.28520928698,303.660552440732,,,,195.422342234818,405.024885125622,,,,
USA,United States,1997,V,Current prices,8258299550000.0,940891140000.0,553816600000.0,387074540000.0,0.5886085822850877,0.11393279382799816,0.06706182025087719,True,55.3619413055468,89.814873141036,87.6537681551033,103.930090181086,92.3603242063422,76.5100005159929,61.6422511073863,,,,
USA,United States,1998,V,Current prices,8727889160000.0,971431380000.0,587829000000.0,383602380000.0,0.6051163387371736,0.11130198404123638,0.06735064907721629,True,58.024430598092,91.0713628670588,88.8800245120112,103.316705865478,91.8152234164365,79.5556901667608,63.7120191439528,6.141455492666714,-0.8970261903559984,4.80924120389985,3.357710011207704
USA,United States,1999,V,Current prices,9284420560000.0,1046523280000.0,631621790000.0,414901490000.0,0.603542990462668,0.11271821146369958,0.06803028642640462,True,61.5446896891611,93.9242127585144,91.6642297802666,105.842824810466,94.0601282783136,83.1719677375867,65.5241251434976,7.449919959716178,8.159258553088232,6.066856761511863,2.8442137353243746
USA,United States,2000,V,Current prices,9884026700000.0,1106821990000.0,678979860000.0,427842130000.0,0.6134499188979793,0.11198087819815379,0.06869466064878194,True,65.6481383696507,97.0248605195928,94.6902704623419,106.336349515647,94.4987125390889,86.5256356404499,67.6583129458645,7.497852472759048,3.118966866086703,6.66742931228439,3.2571023232939478
USA,United States,2001,V,Current prices,10223806910000.0,1192659840000.0,736340680000.0,456319170000.0,0.6173937071612976,0.11665516089055324,0.07202216224171629,True,70.1693244622804,99.9636535137863,97.5583508900054,109.353762084029,97.1802189497393,90.6662146991077,70.1930148624749,8.448088578061807,6.6559691071096605,6.886998176813286,3.7463274005050895
USA,United States,2002,V,Current prices,10545483130000.0,1266955450000.0,769091380000.0,497864080000.0,0.607039008356608,0.12014200149784887,0.07293088145123229,True,75.0847795731099,103.079511677144,100.599235985131,112.61529203619,100.078666966723,95.7566560886565,72.8369445843635,4.44776458635967,9.104353428763478,7.00513386511481,3.7666564501734223
USA,United States,2003,V,Current prices,11051420830000.0,1322902730000.0,800525700000.0,522377040000.0,0.6051281638824647,0.11970431226443487,0.07243645068939068,True,80.8145879536734,108.371199482633,105.763596405961,116.653424641132,103.667264224079,100.946405854195,74.5678259790701,4.087202225566489,4.923624937954951,7.631118334687792,2.376378367576648
USA,United States,2004,V,Current prices,11774846900000.0,1396032760000.0,848895930000.0,547136829999.99994,0.60807737061987,0.11856058697459582,0.07209400998666063,True,88.4242146888678,115.429710524322,112.65226716539,121.808046861687,108.248060590388,107.771157647038,76.5955807018867,6.042308198225244,4.739831214633772,9.416154840208545,2.719342687268056
USA,United States,2005,V,Current prices,12567498910000.0,1510246330000.0,911028800000.0,599217540000.0,0.6032319244238786,0.12017079458811745,0.0724908596789367,True,97.6778024195914,124.325776893083,121.334278414856,130.828530213381,116.2643604455,115.712622575978,78.5589253881484,7.319256437005173,9.518772479637327,10.464992834014474,2.563261050142196
USA,United States,2006,V,Current prices,13304105300000.0,1545706730000.0,961843400000.0,583863330000.0,0.6222677182753807,0.1161826891132619,0.0722967368576074,True,103.354806913789,127.147629174869,124.088231930853,131.3683219912,116.74406120893,119.101831201509,81.2980849635621,5.577716094156404,-2.56237659531795,5.8119699190314345,3.486757948737096
USA,United States,2007,V,Current prices,13956205250000.0,1693576790000.0,1025805930000.0,667770860000.0,0.6057038193113169,0.12134937539701202,0.07350178014901293,True,103.232771265298,122.490848146995,119.54350130561,126.451667332227,112.374741240842,116.006314675814,84.2964851460563,6.649994167449713,14.371090919513652,-0.11807447774809798,3.6881559803506825
USA,United States,2008,V,Current prices,14247901760000.0,1784246400000.0,1109690300000.0,674556100000.0,0.6219378108315085,0.12522871297506757,0.07788447160096085,True,94.7735886694594,109.682687137891,107.04352734448,111.702440514508,99.2674364333146,103.429141793359,86.4269515120753,8.177411296501269,1.0161030386980352,-8.194280258251851,2.5273489900885515
USA,United States,2009,V,Current prices,14006530820000.0,1791009660000.0,1121359000000.0,669650660000.0,0.6261043840489392,0.12786961189865856,0.08005972459638654,True,89.0778094601096,101.973272682113,99.5196150604053,105.752206193842,93.9795975600597,97.4816554602953,87.3587359334977,1.051527619913406,-0.7272100867518616,-6.009880272883716,1.0781178846649642
USA,United States,2010,V,Current prices,14539852780000.0,1854143900000.0,1136886870000.0,717257020000.0,0.6131599979915259,0.1275215043821097,0.07819108537081075,True,86.451696178172,99.1635790482799,96.7775276337482,99.5936268206092,88.5066071434133,92.9417234141189,87.1878105781715,1.3847367346228934,7.10913358914631,-2.9481116541304475,-0.19565914444586996
USA,United States,2011,V,Current prices,15055231900000.0,1912084160000.0,1148597060000.0,763487100000.0,0.60070423887618,0.12700463019769226,0.07629221971665544,True,82.7073139249715,93.2797205102699,91.035245157456,91.4668512844464,81.2845252423551,86.720585168267,88.6745658011848,1.0300224506946787,6.445399446909561,-4.3311842551747475,1.7052328911050019
USA,United States,2012,V,Current prices,15681134300000.0,1963201400000.0,1152366540000.0,810834860000.0,0.5869833528032325,0.12519511423354113,0.07348744790738766,True,84.9285974114361,93.2989384097569,91.0540006402303,90.331181621634,80.275281258578,87.4105843745349,91.0267861540178,0.32818123354765305,6.201514079281756,2.6857159071562275,2.652643778495478
USA,United States,2013,V,Current prices,16271922620000.0,2051828270000.0,1185914770000.0,865913500000.0,0.5779795450425294,0.1260962406174471,0.07288104778364538,True,90.7710540829138,96.9756419931821,94.6422362208842,97.4265935148541,86.5808135802906,92.2091169745851,93.5992915398936,2.911246451150862,6.792830786776971,6.879257222598367,2.8260971243377897
USA,United States,2014,V,Current prices,16965381280000.002,2105203980000.0,1210434670000.0,894769310000.0,0.5749726304431555,0.12408822090439925,0.07134733078041379,True,95.1338285164455,98.5357065160489,96.1647628271361,98.1612484935948,87.2336848700015,95.3098622090111,96.5494519824177,2.0675937782611564,3.3324125331225307,4.80634986297126,3.151904671486405
USA,United States,2015,V,Current prices,17633973870000.0,2157569810000.0,1239669160000.0,917900650000.0,0.5745673462125427,0.12235301163004389,0.07030004519338669,True,100.0,100.0,97.5938228153603,100.0,88.8677418112644,100.0,100.0,2.415205935897391,2.5851736018974503,5.115080050324372,3.573865979281443
USA,United States,2016,V,Current prices,18138283850000.0,2230630850000.0,1285030790000.0,945600060000.0,0.5760840212534495,0.12297915659755208,0.07084632706307549,True,105.540887809343,101.701792406546,99.2546670812898,103.31790564989,91.8162896377498,104.481364559963,103.772815565922,3.65917225850807,3.0176915116031378,5.540887809343009,3.772815565921994
USA,United States,2017,V,Current prices,18916537760000.0,2331613580000.0,1343122400000.0,988491180000.0,0.5760484548215746,0.12325794548568596,0.07100254904151128,True,111.977094847514,103.938092280389,101.437157617789,105.229586522284,93.5151572596847,108.951875138666,107.730991159649,4.52063954047357,4.535862656353884,6.098306705357492,3.814270213389892
USA,United States,2018,V,Current prices,19894230480000.0,2474202500000.0,1402253580000.0,1071948909999.9999,0.5667497223852939,0.12436784134412018,0.07048543955543839,True,118.750073338731,106.381726620106,103.821993785548,106.257812156076,94.4289181611604,113.224328915072,111.627441744116,4.402516107243848,8.44294129159553,6.0485392128097,3.616833505869055
USA,United States,2019,V,Current prices,20747663310000.0,2582487400000.0,1463275420000.0,1119211980000.0,0.5666147374039463,0.12447124099778926,0.07052723953230568,True,124.678189648091,107.698421461934,105.1070066165,107.220464222376,95.2844053139798,117.199276577742,115.76506736476,4.351697928986575,4.409078600583682,4.992094861659768,3.7066384000169927
USA,United States,2020,V,Current prices,20663819900000.0,2696611990000.0,1543519710000.0,1153092280000.0,0.572392215017927,0.13049920116657618,0.07469672681380658,True,134.403492097018,112.571473670148,109.862804554284,107.391292793537,95.436216807539,124.946452550984,119.38146790722,5.483881496485465,3.0271566607069422,7.8003237586116825,3.1239134782042877
USA,United States,2021,V,Current prices,22861694140000.0,2901429430000.0,1627731990000.0,1273697440000.0,0.5610103672244063,0.126912266966406,0.07119909749610534,True,156.591685148027,128.249017117417,125.163118528013,115.83643933617,102.94122783263,139.791199971733,122.061918309288,5.4558603595674215,10.459280847843333,16.508643268727475,2.2452818256106344
USA,United States,2022,V,Current prices,25082295520000.0,3179809750000.0,1797994900000.0,1381814850000.0,0.5654410299232525,0.12677506919031786,0.07168382569156494,True,177.381161920184,137.098984727837,133.800140236943,131.550621091859,116.906066303028,148.67647652118,129.426369413955,10.460131707554643,8.488468815639605,13.276232867986959,6.033373231122341
USA,United States,2023,V,Current prices,26837236850000.0,3477023420000.0,1980840100000.0,1496183310000.0,0.5696942070065205,0.12955966515606468,0.0738093907011146,True,185.449595756914,132.727780478641,129.534114907085,127.044713630756,112.901768094241,149.725431210253,139.720295958044,10.169394807515864,8.27668482503281,4.5486418903719406,7.953500195284846
USA,United States,2024,V,Current prices,28287687720000.0,3712485010000.0,2124312029999.9998,1588172980000.0,0.5722075710145426,0.1312403136922073,0.07509670111700455,True,195.217141314934,132.933272455579,129.734662382958,127.918200971248,113.678016568743,153.600319718114,146.858322029118,7.242983923841195,6.148288741437713,5.266954353906073,5.108796844531049
ZAF,South Africa,2013,V,Current prices,3502360960000.0,263344962000.0,147973224000.0,115371737000.0,0.561898822275552,0.075190697077665,0.04224956413401776,True,87.56275,96.6085736126751,,100.713299256836,104.793344138503,96.950868019406,90.6323932025706,,,,
ZAF,South Africa,2014,V,Current prices,3738792137000.0,280437596000.0,153588826000.0,126848769000.0,0.5476755905438585,0.0750075387247986,0.0410797980663454,True,94.07525,98.8003584296417,,101.612829550382,105.729315736198,98.4521878008298,95.2203728584721,3.795012265191988,9.947871375118499,7.437523376093158,5.062185267078845
ZAF,South Africa,2015,V,Current prices,3981757572000.0,294671198000.0,160476800000.0,134194397999.99998,0.5445961501809213,0.0740053086285686,0.04030300617206938,True,100.0,100.0,,100.0,104.051148072571,100.0,100.0,4.4846843220222254,5.790855565969255,6.297883874876775,5.019542560111523
ZAF,South Africa,2016,V,Current prices,4288839323000.0,313697098000.0,168215569000.0,145481530000.0,0.5362356555813595,0.07314265571053663,0.039221699935901286,True,104.878,99.9196648400817,,99.5941854952437,103.628893421327,98.7029761165375,104.971267127155,4.82235999222318,8.411030689969646,4.8780000000000046,4.97126712715501
ZAF,South Africa,2017,V,Current prices,4592450225000.0,337014158000.0,179133735000.0,157880423000.0,0.5315317791485781,0.0733843899200889,0.039006135335957835,True,109.211,98.978041330939,,98.6330106811044,102.628779992231,98.4021446383061,110.348316723876,6.490579953393016,8.522657824673697,4.131467037891645,5.12240134265276
ZAF,South Africa,2018,V,Current prices,4816887835000.0,357667459000.0,192026566000.0,165640893000.0,0.5368857612512073,0.07425281037294489,0.039865276622120055,True,113.02175,98.0133772623646,,97.436622111025,101.383923949654,97.9797968074289,115.319591351031,7.197321598860196,4.915409936544202,3.4893463112690037,4.5050751789849075
ZAF,South Africa,2019,V,Current prices,5044926051000.0,373259180000.0,196205869000.0,177053311000.0,0.5256558432132868,0.07398704683213601,0.0388917234894074,True,115.85,96.8969188341907,,96.0264765909159,99.9166513464867,96.7989398115727,119.569366032298,2.176419173167954,6.889855393378008,2.5023944506256557,3.6852148290490883
ZAF,South Africa,2020,V,Current prices,5035875341000.0,379960872000.0,208708788000.0,171252085000.0,0.5492902121774266,0.07545080969469534,0.041444391266157836,True,118.59675,97.100369631785,,100.429659331856,104.498213540168,96.2307821285083,122.139515839536,6.372347098342912,-3.276541945041622,2.3709538195943125,2.1495052558393235
ZAF,South Africa,2021,V,Current prices,5603769639000.0,421974212000.0,211003351000.0,210970860000.0,0.5000384976132143,0.07530184843131807,0.03765382315709427,True,126.57225,102.729813877652,,97.9394511303951,101.907123317151,98.87963794263,123.210465759215,1.0994089046216793,23.19316287448412,6.724889172764015,0.876825089994604
