DATAFLOW,REF_AREA: Reference area,FREQ: Frequency of observation,MEASURE: Measure,UNIT_MEASURE: Unit of measure,TIME_PERIOD: Time period,OBS_VALUE,OBS_STATUS: Observation status,UNIT_MULT: Unit multiplier,ADJUSTMENT: Adjustment,DECIMALS: Decimals,BASE_PER: Base period
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),CHL: Chile,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2017,105.293904810348,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),CHL: Chile,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2018,111.259841521365,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),CHL: Chile,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2019,116.824931377066,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),CHL: Chile,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2020,111.295372340875,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),CHL: Chile,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2021,109.460296769941,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),CHL: Chile,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2022,112.778669937767,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),CHL: Chile,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2023,112.717576378255,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),CHL: Chile,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2024,116.880378670478,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),CHL: Chile,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2025,118.835970085079,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),COL: Colombia,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2000,90.5842807363972,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),COL: Colombia,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2001,89.089340197691,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),COL: Colombia,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2002,83.7493987353346,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),COL: Colombia,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2003,79.9532013217516,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),COL: Colombia,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2004,77.2745685956172,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),COL: Colombia,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2005,77.9196928468537,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),COL: Colombia,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2006,78.2342925768987,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),COL: Colombia,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2007,81.8218650151409,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),COL: Colombia,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2008,88.6522898773012,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),COL: Colombia,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2009,92.4645998206705,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),COL: Colombia,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2010,94.1942940720823,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),COL: Colombia,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2011,93.1989245520275,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),COL: Colombia,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2012,94.5723386914177,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),COL: Colombia,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2013,97.1782036348719,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),COL: Colombia,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2014,99.8269637569749,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),COL: Colombia,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2016,103.835418382894,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),COL: Colombia,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2017,104.093000052484,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),COL: Colombia,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2018,104.424316805263,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),COL: Colombia,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2019,105.44681053602,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),COL: Colombia,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2020,110.0611127209,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),COL: Colombia,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2021,103.288324237288,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),COL: Colombia,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2022,88.6938018968856,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),COL: Colombia,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2023,86.1151931668499,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),COL: Colombia,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2024,86.9842396089604,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),CZE: Czechia,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2012,100.039063018662,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),CZE: Czechia,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2016,103.151482875761,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),CZE: Czechia,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2017,106.782074448194,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),CZE: Czechia,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2018,108.116704206393,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),CZE: Czechia,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2019,111.125276669456,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),CZE: Czechia,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2021,126.528084363015,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),CZE: Czechia,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2022,133.641493776972,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),CZE: Czechia,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2023,120.559226447858,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),CZE: Czechia,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2024,121.134676339164,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),CZE: Czechia,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2025,128.468675574089,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,1978,78.3404316100167,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,1979,80.2453551685838,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,1980,85.6251762096044,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,1981,84.3362611443003,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,1982,78.2560821907071,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,1983,74.1630422900003,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,1984,70.9025392497994,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,1985,70.4405387094129,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,1986,71.9705125131507,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,1987,75.8512037177444,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,1988,78.8654927457813,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,1989,80.2714754684197,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,1990,80.9893560939022,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,1991,80.9007479387435,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,1992,75.7336398293442,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,1993,73.4992947493306,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,1994,72.3997514472794,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,1995,67.3192265563713,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,1996,65.0476592829539,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,1997,63.2760968480118,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,1998,62.5838349356336,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,1999,65.4526383104375,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2000,67.5116227535068,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2001,69.7157402012375,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2002,73.1327830962903,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2003,80.3642683496687,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2004,89.4468234398737,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2005,100.81765159365,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2006,108.038803653474,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2007,110.200584907781,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2008,108.495477481719,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2009,100.923502119552,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2010,103.739987556638,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2011,108.144656560309,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2012,106.891197157684,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2013,105.526145003281,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2014,102.7036169897,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2016,99.6031011576475,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2017,100.553146040868,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2018,101.338223152342,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2020,107.109934106277,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),FRA: France,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2021,109.481977485854,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI_YDH: Price to income ratio,IX: Index,1980,178.415508164041,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI_YDH: Price to income ratio,IX: Index,1981,179.64772333154,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI_YDH: Price to income ratio,IX: Index,1982,175.881455561457,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI_YDH: Price to income ratio,IX: Index,1983,171.492927676434,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI_YDH: Price to income ratio,IX: Index,1984,159.465491281674,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI_YDH: Price to income ratio,IX: Index,1985,151.751734230035,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI_YDH: Price to income ratio,IX: Index,1986,146.619085592281,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI_YDH: Price to income ratio,IX: Index,1987,140.562558405155,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI_YDH: Price to income ratio,IX: Index,1988,136.329744451695,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI_YDH: Price to income ratio,IX: Index,1989,133.058405347859,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI_YDH: Price to income ratio,IX: Index,1990,133.422956927903,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI_YDH: Price to income ratio,IX: Index,1991,131.008729890839,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),DEU: Germany,A: Annual,HPI_YDH: Price to income ratio,IX: Index,1992,129.618536573626,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
